2025-08-11 17:14:02;PM2100;581048;usr=Operador
2025-08-11 17:14:02;PM2100;581049;usr=Operador
2025-08-11 17:14:02;PM2100;581050;usr=Operador
2025-08-11 17:14:24;PM2200;582051;usr=Operador
2025-08-11 17:14:24;PM2200;582052;usr=Operador
2025-08-11 17:55:01;PM2100;581053;usr=Operador
2025-08-11 17:55:01;PM2100;581054;usr=Operador
2025-08-11 17:55:01;PM2100;581055;usr=Operador
2025-08-11 17:55:01;PM2100;581056;usr=Operador
2025-08-11 17:55:01;PM2100;581057;usr=Operador
2025-08-11 17:55:01;PM2100;581058;usr=Operador
2025-08-11 17:55:01;PM2100;581059;usr=Operador
2025-08-11 17:55:01;PM2100;581060;usr=Operador
2025-08-11 17:55:01;PM2100;581061;usr=Operador
2025-08-11 17:55:01;PM2100;581062;usr=Operador
2025-08-11 17:55:03;PM2200;582063;usr=Operador
2025-08-11 17:55:03;PM2200;582064;usr=Operador
2025-08-11 17:55:03;PM2200;582065;usr=Operador
2025-08-11 17:55:03;PM2200;582066;usr=Operador
2025-08-11 17:55:03;PM2200;582067;usr=Operador
2025-08-11 17:55:03;PM2200;582068;usr=Operador
2025-08-11 17:55:03;PM2200;582069;usr=Operador
2025-08-11 17:55:03;PM2200;582070;usr=Operador
2025-08-11 17:55:03;PM2200;582071;usr=Operador
2025-08-11 17:55:03;PM2200;582072;usr=Operador
2025-08-11 20:04:44;PM2100;581073;usr=Operador
2025-08-11 20:04:52;PM2200;582074;usr=Operador
2025-08-11 20:04:59;PM700;587075;usr=Operador
2025-08-12 12:01:21;PM2100;581076;usr=Operador
2025-08-12 12:15:04;PM2100;581077;usr=Operador
2025-08-12 12:15:04;PM2100;581078;usr=Operador
2025-08-12 18:11:33;PM2100;581079;usr=Operador
2025-08-12 18:23:05;PM2100;581080;usr=Operador
2025-08-12 18:50:52;PM2100;581081;usr=Operador
2025-08-12 19:34:15;PM2100;581082;usr=Operador
2025-08-12 19:34:29;PM2100;581083;usr=Operador
2025-08-12 19:34:37;PM2200;582084;usr=Operador
2025-08-12 19:34:37;PM2200;582085;usr=Operador
2025-08-12 19:34:37;PM2200;582086;usr=Operador
2025-08-12 19:34:37;PM2200;582087;usr=Operador
2025-08-12 19:34:37;PM2200;582088;usr=Operador
2025-08-12 19:34:37;PM2200;582089;usr=Operador
2025-08-12 19:34:37;PM2200;582090;usr=Operador
2025-08-12 19:34:37;PM2200;582091;usr=Operador
2025-08-12 19:34:37;PM2200;582092;usr=Operador
2025-08-12 19:34:37;PM2200;582093;usr=Operador
2025-08-12 19:35:20;PM2100;581094;usr=Operador
2025-08-12 19:52:13;PM2100;581095;usr=Operador
2025-08-13 11:08:54;PM700;587096;usr=Operador
2025-08-13 11:08:54;PM700;587097;usr=Operador
2025-08-13 11:08:54;PM700;587098;usr=Operador
2025-08-13 11:08:54;PM700;587099;usr=Operador
2025-08-13 11:08:54;PM700;587100;usr=Operador
2025-08-13 11:08:54;PM700;587101;usr=Operador
2025-08-13 17:37:52;PM2100;581102;usr=Operador
2025-08-13 17:39:54;PM2200;582103;usr=Operador
2025-08-13 17:47:33;PM2200;582104;usr=Operador
2025-08-13 17:50:05;PM2100;581105;usr=Operador
2025-08-15 11:29:56;PM2100;581106;usr=Operador
2025-08-18 14:27:08;PM2100;581107;usr=Operador
2025-08-18 15:51:13;PM2100;581108;usr=Operador
2025-08-18 17:40:13;PM2100;581109;usr=Operador
2025-08-18 17:43:58;PM2100;581110;usr=Operador
2025-08-18 17:58:15;PM2100;581111;usr=Operador
2025-08-18 18:00:27;PM2100;581112;usr=Operador
2025-08-18 18:04:12;PM2100;581113;usr=Operador
2025-08-18 18:11:32;PM2100;581114;usr=Operador
2025-08-18 18:52:13;PM2100;581115;usr=Operador
2025-08-18 18:53:20;PM2100;581116;usr=Operador
2025-08-18 18:59:23;PM2100;581117;usr=Operador
2025-08-18 19:01:44;PM2100;581118;usr=Operador
2025-08-18 19:04:29;PM2100;581119;usr=Operador
2025-08-18 19:08:21;PM2100;581120;usr=Operador
2025-08-18 19:08:21;PM2100;581121;usr=Operador
2025-08-18 19:08:21;PM2100;581122;usr=Operador
2025-08-18 19:08:21;PM2100;581123;usr=Operador
2025-08-18 19:08:21;PM2100;581124;usr=Operador
2025-08-18 19:08:21;PM2100;581125;usr=Operador
2025-08-18 19:08:21;PM2100;581126;usr=Operador
2025-08-18 19:08:21;PM2100;581127;usr=Operador
2025-08-18 19:08:21;PM2100;581128;usr=Operador
2025-08-18 19:08:21;PM2100;581129;usr=Operador
2025-08-18 19:10:10;PM2200;582130;usr=Operador
2025-08-18 19:10:10;PM2200;582131;usr=Operador
2025-08-18 19:16:53;PM2100;581132;usr=Operador
2025-08-20 15:25:44;PM2100;581133;usr=Operador
2025-08-20 15:46:16;PM2100;581134;usr=Operador
2025-08-20 17:02:18;PM2100;581135;usr=Operador
2025-08-20 17:03:10;PM2100;581136;usr=Operador
2025-08-20 18:02:08;PM2100;581137;usr=Operador
2025-08-20 18:02:14;PM2100;581138;usr=Operador
2025-08-20 18:02:21;PM2100;581139;usr=Operador
2025-08-20 18:03:17;PM2100;581140;usr=Operador
2025-08-20 18:03:30;PM2100;581141;usr=Operador
2025-08-20 18:05:20;PM2100;581142;usr=Operador
2025-08-20 18:05:31;PM2100;581143;usr=Operador
2025-08-20 18:15:34;PM2100;581144;usr=Operador
2025-08-20 18:15:40;PM2100;581145;usr=Operador
2025-08-20 18:15:43;PM2100;581146;usr=Operador
2025-08-20 18:16:50;PM2100;581147;usr=Operador
2025-08-20 18:28:14;PM2100;581148;usr=Operador
2025-08-20 19:33:15;PM2100;581149;usr=Operador
2025-08-20 19:33:35;PM2100;581150;usr=Operador
2025-08-20 19:34:28;PM2100;581151;usr=Operador
2025-08-20 19:34:47;PM2100;581152;usr=Operador
2025-08-20 19:39:56;PM2100;581153;usr=Operador
2025-08-20 19:40:17;PM2200;582154;usr=Operador
2025-08-22 11:06:30;PM2100;581155;usr=Operador
2025-08-22 16:17:00;PM2100;581156;usr=Operador
2025-08-22 16:17:00;PM2100;581157;usr=Operador
2025-08-22 16:23:48;PM2100;581158;usr=Operador
2025-08-22 16:23:53;PM2100;581159;usr=Operador
2025-09-08 19:32:48;PM2100;591160;usr=Operador
2025-09-08 22:21:38;PM2100;591161;usr=Operador
2025-09-17 20:20:11;PM2200;592162;usr=Operador
2025-09-17 20:20:17;PM2100;591163;usr=Operador
2025-09-17 20:20:36;PM2100;591164;usr=Operador
2025-09-17 20:29:40;PM2200;592165;usr=Operador
2025-09-17 20:36:07;PM2100;591166;usr=Operador
2025-09-17 20:36:24;PM2200;592167;usr=Operador
2025-09-17 23:24:19;PM2100;591168;usr=Operador
2025-09-18 19:43:17;PM2100;591169;usr=Operador
2025-09-18 20:07:26;PM2100;591170;usr=Operador
2025-09-18 20:13:57;PM2200;592171;usr=Operador
2025-09-18 20:21:18;PM2200;592172;usr=Operador
2025-09-18 21:02:13;PM2200;592173;usr=Operador
2025-09-18 21:07:46;PM2200;592174;usr=Operador
2025-09-18 21:20:41;PM2100;591175;usr=Operador
2025-09-18 21:28:07;PM2200;592176;usr=Operador
2025-09-18 21:35:22;PM2200;592177;usr=Operador
2025-09-18 21:38:57;PM2100;591178;usr=Operador
2025-09-18 21:52:34;PM2100;591179;usr=Operador
2025-09-18 22:00:26;PM2200;592180;usr=Operador
2025-09-29 12:28:21;PM2100;591181;usr=Operador
2025-09-29 14:37:20;PM2100;591182;usr=Operador
2025-09-29 16:00:25;PM2200;592183;usr=Operador
2025-09-29 17:18:43;PM2200;592184;usr=Operador
2025-09-29 18:24:46;PM2200;592185;usr=Operador
2025-09-29 18:25:49;PM2200;592186;usr=Operador
2025-09-29 22:13:27;PM2200;592187;usr=Operador
2025-09-29 23:23:37;PM2200;592188;usr=Operador
2025-10-31 10:38:21;PM2200;5102189;usr=Operador
2025-10-31 10:38:29;PM2200;5102190;usr=Operador
2025-10-31 10:38:34;PM2100;5101191;usr=Operador
2025-11-03 10:55:07;PM2100;5111192;usr=Operador
2025-11-06 17:19:20;PM2100;5111193;usr=Operador
2025-11-06 17:19:20;PM2100;5111194;usr=Operador
2025-11-06 17:19:20;PM2100;5111195;usr=Operador
2025-11-06 17:19:20;PM2100;5111196;usr=Operador
2025-11-06 17:19:28;PM2200;5112197;usr=Operador
2025-11-06 19:43:44;PM2200;5112198;usr=Operador
